,date,type,year,avg_price,size,nb_sold
17,30-08-2015,conventional,2015,1.22,extra_large,1251081.11
18,23-08-2015,conventional,2015,1.1,extra_large,1477964.12
19,16-08-2015,conventional,2015,1.14,extra_large,1535981.4
20,09-08-2015,conventional,2015,1.1,small,1563915.04
21,02-08-2015,conventional,2015,1.14,extra_large,1458722.6
22,26-07-2015,conventional,2015,1.28,medium,1211731.19
23,19-07-2015,conventional,2015,1.37,extra_large,1251919.24
24,12-07-2015,conventional,2015,1.27,medium,1338282.24
25,05-07-2015,conventional,2015,1.18,large,1666825.63
26,28-06-2015,conventional,2015,1.36,medium,1284789.44
27,21-06-2015,conventional,2015,1.28,extra_large,1667026.11
28,14-06-2015,conventional,2015,1.32,small,1363133.97
29,07-06-2015,conventional,2015,1.32,extra_large,1731061.12
30,31-05-2015,conventional,2015,1.43,extra_large,1493218.75
31,24-05-2015,conventional,2015,1.37,medium,1515022.63
32,17-05-2015,conventional,2015,1.43,medium,1255552.68
33,10-05-2015,conventional,2015,1.22,extra_large,2118593.92
34,03-05-2015,conventional,2015,1.32,small,1679103.39
35,26-04-2015,conventional,2015,1.44,extra_large,1295589.61
36,19-04-2015,conventional,2015,1.42,large,1332514.63
37,12-04-2015,conventional,2015,1.43,large,1084407.8
38,05-04-2015,conventional,2015,1.41,medium,1244324.47
39,29-03-2015,conventional,2015,1.36,small,1183815.23
40,22-03-2015,conventional,2015,1.33,small,1192732.41
41,15-03-2015,conventional,2015,1.45,medium,1097737.98
42,08-03-2015,conventional,2015,1.36,medium,1129333.95
43,01-03-2015,conventional,2015,1.18,medium,1338129.89
44,22-02-2015,conventional,2015,1.33,small,1088977.45
45,15-02-2015,conventional,2015,1.36,large,997562.44
46,08-02-2015,conventional,2015,1.11,small,1658708.73
47,01-02-2015,conventional,2015,1.36,medium,1433763.11
48,25-01-2015,conventional,2015,1.36,extra_large,1102868.27
49,18-01-2015,conventional,2015,1.37,small,1044280.56
50,11-01-2015,conventional,2015,1.34,medium,1018225.83
51,04-01-2015,conventional,2015,1.09,medium,1402890.2
0,27-12-2015,conventional,2015,1.2,medium,3156360.2
1,20-12-2015,conventional,2015,1.2,small,3190120.04
2,13-12-2015,conventional,2015,1.09,small,3696551.52
3,06-12-2015,conventional,2015,1.14,small,3218494.55
4,29-11-2015,conventional,2015,1.22,extra_large,2593780.51
5,22-11-2015,conventional,2015,1.16,large,3026217.24
6,15-11-2015,conventional,2015,1.09,large,3538946.22
7,08-11-2015,conventional,2015,1.1,medium,4205775.44
8,01-11-2015,conventional,2015,1.09,large,4801621.08
9,25-10-2015,conventional,2015,1.15,small,3306614.18
10,18-10-2015,conventional,2015,0.99,medium,4866607.14
11,11-10-2015,conventional,2015,1.23,large,3307828.65
12,04-10-2015,conventional,2015,1.21,medium,3585183.3
13,27-09-2015,conventional,2015,1.13,small,3739072.7
14,20-09-2015,conventional,2015,1.21,small,3334592
15,13-09-2015,conventional,2015,1.14,extra_large,4205294.58
16,06-09-2015,conventional,2015,1.18,large,4088061.71
17,30-08-2015,conventional,2015,1.2,small,3825966.51
18,23-08-2015,conventional,2015,1.13,medium,4146220.81
19,16-08-2015,conventional,2015,1.17,small,4221435.38
20,09-08-2015,conventional,2015,1.1,large,4786334.13
21,02-08-2015,conventional,2015,1.19,extra_large,4154658.67
22,26-07-2015,conventional,2015,1.28,extra_large,3757524.71
23,19-07-2015,conventional,2015,1.27,extra_large,4169213.2
24,12-07-2015,conventional,2015,1.2,extra_large,4454138.91
25,05-07-2015,conventional,2015,1.24,small,4855273.71
26,28-06-2015,conventional,2015,1.3,medium,4100932.47
27,21-06-2015,conventional,2015,1.27,small,4508474
28,14-06-2015,conventional,2015,1.2,extra_large,4561749.66
29,07-06-2015,conventional,2015,1.27,medium,4721927.3
30,31-05-2015,conventional,2015,1.34,extra_large,4329239.82
31,24-05-2015,conventional,2015,1.26,extra_large,4661457.29
32,17-05-2015,conventional,2015,1.33,large,4094677.85
33,10-05-2015,conventional,2015,1.21,small,5498650.28
34,03-05-2015,conventional,2015,1.24,small,4597313.41
35,26-04-2015,conventional,2015,1.36,large,3646363.66
36,19-04-2015,conventional,2015,1.31,medium,3786141.18
37,12-04-2015,conventional,2015,1.33,extra_large,3203213.09
38,05-04-2015,conventional,2015,1.34,small,3467770.71
39,29-03-2015,conventional,2015,1.26,extra_large,3497026.98
40,22-03-2015,conventional,2015,1.22,large,3520408.65
41,15-03-2015,conventional,2015,1.34,small,3135991.73
42,08-03-2015,conventional,2015,1.27,small,3250832.53
43,01-03-2015,conventional,2015,1.15,small,3780455.44
44,22-02-2015,conventional,2015,1.29,small,3042447.03
45,15-02-2015,conventional,2015,1.29,extra_large,2983695.9
46,08-02-2015,conventional,2015,1.09,small,4457049.41
47,01-02-2015,conventional,2015,1.23,extra_large,4298883.17
48,25-01-2015,conventional,2015,1.27,small,3238501.89
49,18-01-2015,conventional,2015,1.32,extra_large,3066789.62
50,11-01-2015,conventional,2015,1.28,small,3056024.77
51,04-01-2015,conventional,2015,1.09,extra_large,3759282.62
0,27-12-2015,conventional,2015,1.21,medium,304598.42
1,20-12-2015,conventional,2015,1.17,medium,284808.22
2,13-12-2015,conventional,2015,0.95,extra_large,407482.83
3,06-12-2015,conventional,2015,1.11,small,303058.29
4,29-11-2015,conventional,2015,1.25,medium,219689.9
5,22-11-2015,conventional,2015,1.08,medium,274209.2
6,15-11-2015,conventional,2015,1.07,large,287015.98
7,08-11-2015,conventional,2015,0.96,small,489339.78
8,01-11-2015,conventional,2015,1.07,small,350260.55
9,25-10-2015,conventional,2015,1.08,medium,313881.26
10,18-10-2015,conventional,2015,1,extra_large,402466.4
11,11-10-2015,conventional,2015,1.19,small,278472.66
12,04-10-2015,conventional,2015,1.12,extra_large,298222.53
13,27-09-2015,conventional,2015,0.98,medium,458602.59
14,20-09-2015,conventional,2015,1.17,medium,322729.94
15,13-09-2015,conventional,2015,1.09,large,356105.25
16,06-09-2015,conventional,2015,1.01,extra_large,508207.79
17,30-08-2015,conventional,2015,1.13,medium,395127.18
18,23-08-2015,conventional,2015,1.18,medium,400101.77
19,16-08-2015,conventional,2015,1.23,medium,372516
20,09-08-2015,conventional,2015,1.03,small,579226.47
21,02-08-2015,conventional,2015,1.25,medium,417082.92
22,26-07-2015,conventional,2015,1.25,large,402791.86
23,19-07-2015,conventional,2015,1.03,large,594451.88
24,12-07-2015,conventional,2015,1.1,large,509215.2
25,05-07-2015,conventional,2015,1.15,extra_large,536642.98
26,28-06-2015,conventional,2015,1.14,small,452801.32
27,21-06-2015,conventional,2015,1.18,small,425885.58
28,14-06-2015,conventional,2015,1.04,small,537725.07
29,07-06-2015,conventional,2015,1.17,small,427216.77
30,31-05-2015,conventional,2015,1.2,small,413699.46
31,24-05-2015,conventional,2015,1.04,large,512172.44
32,17-05-2015,conventional,2015,1.15,extra_large,422484.37
33,10-05-2015,conventional,2015,1.05,medium,578436.76
34,03-05-2015,conventional,2015,1.16,extra_large,366987.36
35,26-04-2015,conventional,2015,1.24,small,311879.23
36,19-04-2015,conventional,2015,1.13,medium,346561.62
37,12-04-2015,conventional,2015,1.16,medium,306250.63
38,05-04-2015,conventional,2015,1.19,large,309143.83
39,29-03-2015,conventional,2015,1.07,small,412639.2
40,22-03-2015,conventional,2015,1.19,medium,282155.05
41,15-03-2015,conventional,2015,1.15,medium,301852.8
42,08-03-2015,conventional,2015,1.09,medium,287963.73
43,01-03-2015,conventional,2015,1.05,large,355677.99
44,22-02-2015,conventional,2015,1.13,large,264118.86
45,15-02-2015,conventional,2015,1.11,medium,288514.78
46,08-02-2015,conventional,2015,1.03,medium,363935.24
47,01-02-2015,conventional,2015,1.06,large,412752.74
48,25-01-2015,conventional,2015,1.06,medium,290611.31
49,18-01-2015,conventional,2015,1.12,medium,309202.71
50,11-01-2015,conventional,2015,1.06,large,314717.03
51,04-01-2015,conventional,2015,1.05,extra_large,321823.77
0,27-12-2015,conventional,2015,0.99,extra_large,305773.54
1,20-12-2015,conventional,2015,1.21,extra_large,200074.81
2,13-12-2015,conventional,2015,0.96,medium,310101.52
3,06-12-2015,conventional,2015,1.2,extra_large,199063.82
4,29-11-2015,conventional,2015,0.96,small,262683.8
5,22-11-2015,conventional,2015,0.98,extra_large,266950.55
6,15-11-2015,conventional,2015,1.24,small,200715.34
7,08-11-2015,conventional,2015,1.24,extra_large,202954.88
8,01-11-2015,conventional,2015,0.97,medium,330071.34
9,25-10-2015,conventional,2015,1.25,small,210265.79
10,18-10-2015,conventional,2015,1.24,extra_large,204526.46
11,11-10-2015,conventional,2015,1,small,308032.62
12,04-10-2015,conventional,2015,1,extra_large,332997.12
13,27-09-2015,conventional,2015,1.28,small,202457.31
14,20-09-2015,conventional,2015,0.99,small,329684.97
15,13-09-2015,conventional,2015,1.23,large,221548.25
16,06-09-2015,conventional,2015,0.99,medium,375737.02
17,30-08-2015,conventional,2015,1.25,large,238269.85
18,23-08-2015,conventional,2015,1.21,medium,228926.1
19,16-08-2015,conventional,2015,1.23,small,240185.69
20,09-08-2015,conventional,2015,0.99,extra_large,388550.28
21,02-08-2015,conventional,2015,1.24,extra_large,240821.52
22,26-07-2015,conventional,2015,1.22,extra_large,239841.95
23,19-07-2015,conventional,2015,0.98,medium,363733.15
24,12-07-2015,conventional,2015,1.22,small,245528.89
25,05-07-2015,conventional,2015,0.97,medium,420329.35
26,28-06-2015,conventional,2015,1.15,large,277853.94
27,21-06-2015,conventional,2015,0.96,medium,394035.19
28,14-06-2015,conventional,2015,1.22,large,256149.75
29,07-06-2015,conventional,2015,0.98,extra_large,391556.97
30,31-05-2015,conventional,2015,1.26,large,250040.49
31,24-05-2015,conventional,2015,1,large,401991.2
32,17-05-2015,conventional,2015,1.23,small,243265.56
33,10-05-2015,conventional,2015,1.23,small,257032.99
34,03-05-2015,conventional,2015,0.98,large,501573.86
35,26-04-2015,conventional,2015,1.23,medium,257307.97
36,19-04-2015,conventional,2015,1.23,large,231777.27
37,12-04-2015,conventional,2015,0.99,large,375363.86
38,05-04-2015,conventional,2015,1.1,medium,300679.66
39,29-03-2015,conventional,2015,1.25,extra_large,216925.45
40,22-03-2015,conventional,2015,0.98,large,363504.44
41,15-03-2015,conventional,2015,1.27,medium,226247.68
42,08-03-2015,conventional,2015,1.27,small,219071.79
43,01-03-2015,conventional,2015,1,small,316199.07
44,22-02-2015,conventional,2015,1.18,large,226965.26
45,15-02-2015,conventional,2015,1.26,large,204812.28
46,08-02-2015,conventional,2015,1.23,large,204396.56
47,01-02-2015,conventional,2015,0.95,extra_large,489224.51
48,25-01-2015,conventional,2015,1.28,medium,211991.09
49,18-01-2015,conventional,2015,1.33,small,191078.37
50,11-01-2015,conventional,2015,1.29,extra_large,202034.59
51,04-01-2015,conventional,2015,1,large,281803.19
0,27-12-2015,conventional,2015,1.25,small,308546.88
1,20-12-2015,conventional,2015,1.33,medium,306843.13
2,13-12-2015,conventional,2015,1.18,medium,352369.17
3,06-12-2015,conventional,2015,1.18,large,346896
4,29-11-2015,conventional,2015,1.23,extra_large,275091.78
5,22-11-2015,conventional,2015,1.23,large,320058.33
6,15-11-2015,conventional,2015,1.17,medium,363548.06
7,08-11-2015,conventional,2015,1.27,large,374933.8
8,01-11-2015,conventional,2015,1.13,large,559566.5
9,25-10-2015,conventional,2015,1.19,small,398337.69
10,18-10-2015,conventional,2015,1.06,small,496236.63
11,11-10-2015,conventional,2015,1.26,large,373650.83
12,04-10-2015,conventional,2015,1.28,small,388205.8
13,27-09-2015,conventional,2015,1.25,large,368779.77
14,20-09-2015,conventional,2015,1.25,medium,361361.6
15,13-09-2015,conventional,2015,1.19,small,454795.64
16,06-09-2015,conventional,2015,1.25,medium,399061.75
17,30-08-2015,conventional,2015,1.26,large,381319.43
18,23-08-2015,conventional,2015,1.09,large,449716.31
19,16-08-2015,conventional,2015,1.2,extra_large,425707.59
20,09-08-2015,conventional,2015,1.19,medium,405555.56
21,02-08-2015,conventional,2015,1.21,small,399212.29
22,26-07-2015,conventional,2015,1.36,small,373032.23
23,19-07-2015,conventional,2015,1.39,extra_large,369973.99
24,12-07-2015,conventional,2015,1.38,small,372062.3
25,05-07-2015,conventional,2015,1.25,large,460459.45
26,28-06-2015,conventional,2015,1.38,large,378931.1
27,21-06-2015,conventional,2015,1.33,medium,456983.44
28,14-06-2015,conventional,2015,1.32,extra_large,421514.11
29,07-06-2015,conventional,2015,1.35,medium,476827.34
30,31-05-2015,conventional,2015,1.43,medium,436027.81
31,24-05-2015,conventional,2015,1.4,small,440574.33
32,17-05-2015,conventional,2015,1.44,small,388799.73
33,10-05-2015,conventional,2015,1.32,large,535922.59
34,03-05-2015,conventional,2015,1.22,extra_large,548556.66
35,26-04-2015,conventional,2015,1.46,large,385541.99
36,19-04-2015,conventional,2015,1.43,small,389414.29
37,12-04-2015,conventional,2015,1.44,large,335389.56
38,05-04-2015,conventional,2015,1.43,small,365947.19
39,29-03-2015,conventional,2015,1.39,small,339877.09
40,22-03-2015,conventional,2015,1.18,medium,449261.63
41,15-03-2015,conventional,2015,1.44,medium,331456.96
42,08-03-2015,conventional,2015,1.4,large,349609.78
43,01-03-2015,conventional,2015,1.24,extra_large,392412.07
44,22-02-2015,conventional,2015,1.36,medium,348215.37
45,15-02-2015,conventional,2015,1.34,large,335173.17
46,08-02-2015,conventional,2015,1.09,small,477875.71
47,01-02-2015,conventional,2015,1.14,extra_large,569304.8
48,25-01-2015,conventional,2015,1.36,medium,355645.73
49,18-01-2015,conventional,2015,1.4,large,331495.41
50,11-01-2015,conventional,2015,1.38,extra_large,315984.22
51,04-01-2015,conventional,2015,1.1,small,407675.56
0,27-12-2015,conventional,2015,0.49,extra_large,1137707.43
1,20-12-2015,conventional,2015,0.53,small,1097224.25
2,13-12-2015,conventional,2015,0.66,small,907470.09
3,06-12-2015,conventional,2015,0.56,medium,1105500.34
4,29-11-2015,conventional,2015,0.75,extra_large,724915.6
5,22-11-2015,conventional,2015,0.77,extra_large,737834.48
6,15-11-2015,conventional,2015,0.62,extra_large,1010132.49
7,08-11-2015,conventional,2015,0.6,extra_large,1102271.52
8,01-11-2015,conventional,2015,0.71,large,907452.21
9,25-10-2015,conventional,2015,0.83,small,761261.71
10,18-10-2015,conventional,2015,0.65,extra_large,1094731.43
11,11-10-2015,conventional,2015,0.89,large,795732.52
12,04-10-2015,conventional,2015,0.89,large,726095.5
13,27-09-2015,conventional,2015,0.91,extra_large,664201.67
14,20-09-2015,conventional,2015,0.71,extra_large,892151.19
15,13-09-2015,conventional,2015,0.71,small,1100901.69
16,06-09-2015,conventional,2015,0.58,medium,1390417.77
17,30-08-2015,conventional,2015,0.74,large,939785.74
18,23-08-2015,conventional,2015,0.78,medium,873856.52
19,16-08-2015,conventional,2015,0.66,large,1203149.94
20,09-08-2015,conventional,2015,0.79,small,981975.08
21,02-08-2015,conventional,2015,0.78,extra_large,946868
22,26-07-2015,conventional,2015,0.77,medium,903242.22
23,19-07-2015,conventional,2015,0.76,small,928600.19
24,12-07-2015,conventional,2015,0.7,extra_large,1015567.49
25,05-07-2015,conventional,2015,0.56,large,1456835.79
26,28-06-2015,conventional,2015,0.7,medium,955510.57
27,21-06-2015,conventional,2015,0.54,small,1343180.92
28,14-06-2015,conventional,2015,0.53,medium,1353850.06
29,07-06-2015,conventional,2015,0.52,medium,1457359.83
30,31-05-2015,conventional,2015,0.56,medium,1282095.88
31,24-05-2015,conventional,2015,0.58,small,1261540.03
32,17-05-2015,conventional,2015,0.67,large,1013049.67
33,10-05-2015,conventional,2015,0.67,small,1072300.38
34,03-05-2015,conventional,2015,0.6,extra_large,1268607.36
35,26-04-2015,conventional,2015,0.53,large,1272428.72
36,19-04-2015,conventional,2015,0.51,small,1366844.88
37,12-04-2015,conventional,2015,0.66,large,1019280.57
38,05-04-2015,conventional,2015,0.57,large,1320320.85
39,29-03-2015,conventional,2015,0.57,extra_large,1231267.27
40,22-03-2015,conventional,2015,0.71,large,1089117
41,15-03-2015,conventional,2015,0.6,extra_large,1326720.8
42,08-03-2015,conventional,2015,0.72,small,1042159.49
43,01-03-2015,conventional,2015,0.7,extra_large,1031351.33
44,22-02-2015,conventional,2015,0.63,extra_large,1163115.49
45,15-02-2015,conventional,2015,0.6,extra_large,1159509.68
46,08-02-2015,conventional,2015,0.64,medium,1151157.44
47,01-02-2015,conventional,2015,0.56,extra_large,1544750.92
48,25-01-2015,conventional,2015,0.61,medium,1233503.27
49,18-01-2015,conventional,2015,0.67,large,1088608.66
50,11-01-2015,conventional,2015,0.61,small,1110753.05
51,04-01-2015,conventional,2015,0.65,medium,1048062.16
0,27-12-2015,conventional,2015,1.25,medium,73109.9
1,20-12-2015,conventional,2015,1.22,extra_large,68972.79
2,13-12-2015,conventional,2015,1.19,medium,65332.74
3,06-12-2015,conventional,2015,1.21,extra_large,61870.23
4,29-11-2015,conventional,2015,1.26,medium,54779.61
5,22-11-2015,conventional,2015,1.3,small,63345.59
6,15-11-2015,conventional,2015,1.24,small,64518.82
7,08-11-2015,conventional,2015,0.93,medium,123489.29
8,01-11-2015,conventional,2015,1.16,small,81573.97
9,25-10-2015,conventional,2015,1.22,extra_large,69191.72
10,18-10-2015,conventional,2015,1.23,large,70132.85
11,11-10-2015,conventional,2015,0.96,large,84053.56
12,04-10-2015,conventional,2015,0.99,extra_large,89538.02
13,27-09-2015,conventional,2015,1.11,extra_large,91558.77
14,20-09-2015,conventional,2015,1.19,small,74826.22
15,13-09-2015,conventional,2015,1.16,large,74962.45
16,06-09-2015,conventional,2015,1.12,medium,114216.62
17,30-08-2015,conventional,2015,1.37,extra_large,74510.02
18,23-08-2015,conventional,2015,1.2,large,83196.11
19,16-08-2015,conventional,2015,1.23,medium,87687.64
20,09-08-2015,conventional,2015,0.96,small,145930.35
21,02-08-2015,conventional,2015,1.43,small,74680.7
22,26-07-2015,conventional,2015,1.43,extra_large,68936.46
23,19-07-2015,conventional,2015,1.44,large,73321.36
24,12-07-2015,conventional,2015,1.48,medium,68846.81
25,05-07-2015,conventional,2015,1.23,large,115579.5
26,28-06-2015,conventional,2015,1.2,large,111690.04
27,21-06-2015,conventional,2015,1.34,small,88214.04
28,14-06-2015,conventional,2015,1.3,medium,92713.49
29,07-06-2015,conventional,2015,1.33,large,84556.54
30,31-05-2015,conventional,2015,1.32,large,83007.91
31,24-05-2015,conventional,2015,1.01,extra_large,181169.72
32,17-05-2015,conventional,2015,1.41,large,85405.61
33,10-05-2015,conventional,2015,1.46,extra_large,82110.05
34,03-05-2015,conventional,2015,0.98,small,208821.04
35,26-04-2015,conventional,2015,1.44,small,79976.86
